order_id,customer_id,order_date,signup_date,product_name,category,price,quantity,discount,total_revenue,payment_method,status,country,city,age,device_type
ORD007287,CUST3169,2025-05-05,2024-05-12,Novel - Basic,Home & Garden,103.98,5,0.01,514.701,Credit Card,Pending,USA,Berlin,37.0,Mobile
ORD001944,CUST5713,2025-11-17,2025-01-07,Novel - Premium,Books,445.73,1,0.07,414.52889999999996,Credit Card,Pending,Australia,Sydney,56.0,Mobile
ORD008618,CUST7856,2025-01-27,2024-02-12,Running Shoes - Premium,Sports,257.4,3,0.14,664.092,PayPal,Pending,Canada,Paris,27.0,Mobile
ORD002852,CUST3498,2025-07-16,2024-08-06,T-Shirt - Pro,Fashion,142.53,2,0.24,216.6456,Credit Card,Delivered,UK,Berlin,27.0,Desktop
ORD001297,CUST1774,2025-09-14,2024-11-15,iPhone 16 - Premium,Fashion,229.48,2,,376.3472,Credit Card,Delivered,UK,London,30.0,Mobile
ORD001024,CUST5838,2025-06-28,2024-08-12,T-Shirt - Premium,Fashion,151.48,2,,239.3384,Bank Transfer,Pending,India,Berlin,41.0,Mobile
ORD000911,CUST9032,2025-05-15,2025-03-05,iPhone 16 - Pro,Electronics,298.37,1,0.16,250.6308,Bank Transfer,Delivered,UK,London,39.0,Mobile
ORD000069,CUST7795,2025-09-20,2025-08-02,Running Shoes - Premium,Fashion,243.2,5,0.22,948.48,Cash,Delivered,Canada,Berlin,37.0,Desktop
ORD005335,CUST3787,2025-07-08,2025-06-06,T-Shirt - Basic,Fashion,980.25,3,0.13,2558.4525,Bank Transfer,Delivered,France,Mumbai,64.0,Mobile
ORD002333,CUST6180,2025-01-21,2024-02-14,Running Shoes - Basic,Books,111.32,4,0.12,391.84639999999996,PayPal,Delivered,Australia,New York,41.0,Mobile
ORD001790,CUST3983,2025-03-24,2024-12-31,T-Shirt - Premium,Home & Garden,103.99,1,0.16,87.35159999999999,Credit Card,Delivered,Australia,Sydney,72.0,Mobile
ORD003396,CUST2306,2025-02-12,2024-11-25,Running Shoes - Premium,Electronics,275.92,1,,201.4216,Credit Card,Cancelled,France,Berlin,58.0,Mobile
ORD000766,CUST7149,2025-12-02,2025-02-10,Coffee Maker - Pro,Home & Garden,180.93,4,0.02,709.2456,PayPal,Delivered,UK,London,33.0,Desktop
ORD005585,CUST8614,2025-09-25,2025-02-02,T-Shirt - Pro,Electronics,447.29,2,0.29,635.1518,Bank Transfer,Pending,USA,Toronto,24.0,Mobile
ORD006658,CUST5122,2025-05-01,2025-03-07,Running Shoes - Pro,Electronics,238.09,1,0.06,223.8046,Credit Card,Delivered,UK,Sao Paulo,22.0,Tablet
ORD004785,CUST6981,2025-05-23,2024-07-07,iPhone 16 - Premium,Fashion,156.67,1,0.29,111.23569999999998,PayPal,Delivered,Germany,Sydney,39.0,Mobile
ORD004700,CUST9922,2025-04-07,2024-07-22,Novel - Basic,Home & Garden,124.31,3,0.28,268.5096,PayPal,Delivered,Australia,London,43.0,Mobile
ORD009908,CUST8146,2025-02-13,2024-11-16,T-Shirt - Pro,Home & Garden,259.94,2,0.22,405.5064,Bank Transfer,Pending,Brazil,Mumbai,24.0,Mobile
ORD002578,CUST6355,2025-01-26,2024-09-17,Running Shoes - Pro,Fashion,129.55,1,0.03,125.66350000000001,Credit Card,Pending,Germany,Mumbai,38.0,Desktop
ORD007921,CUST4603,2025-02-21,2024-11-14,Running Shoes - Pro,Electronics,274.14,1,0.22,213.8292,PayPal,Delivered,USA,Toronto,23.0,Mobile
ORD006942,CUST7570,2025-10-29,2025-09-20,Running Shoes - Premium,Electronics,129.13,3,0.22,302.1642,Credit Card,Delivered,India,Toronto,,Mobile
ORD001508,CUST9519,2025-12-20,2025-08-29,iPhone 16 - Basic,Electronics,224.59,1,0.21,177.42610000000002,Credit Card,Cancelled,India,London,44.0,Mobile
ORD001213,CUST7836,2025-02-15,2024-07-22,iPhone 16 - Premium,Home & Garden,34.1,2,0.05,64.79,Credit Card,Delivered,India,Toronto,43.0,Mobile
ORD005743,CUST6721,2025-05-10,2024-06-12,T-Shirt - Basic,Sports,924.95,1,0.29,656.7145,Credit Card,Cancelled,France,London,36.0,Mobile
ORD007898,CUST7200,2025-02-12,2024-11-06,Running Shoes - Pro,Books,233.61,2,0.05,443.859,Credit Card,Delivered,India,Mumbai,,Mobile
ORD008914,CUST2293,2025-06-16,2024-08-22,T-Shirt - Pro,Home & Garden,423.96,1,0.09,385.8036,PayPal,Delivered,UK,Paris,44.0,Desktop
ORD006710,CUST6904,2025-04-04,2025-02-18,iPhone 16 - Premium,Fashion,420.82,1,0.25,315.615,Credit Card,Delivered,Brazil,Sao Paulo,,Mobile
ORD005396,CUST8101,2025-10-23,2024-11-19,Running Shoes - Premium,Fashion,112.85,5,0.04,541.68,PayPal,Delivered,France,Sao Paulo,33.0,Mobile
ORD002131,CUST1600,2025-11-15,2025-09-23,iPhone 16 - Pro,Home & Garden,30.41,3,0.03,88.4931,Credit Card,Delivered,Germany,London,43.0,Mobile
ORD002872,CUST2921,2025-08-13,2025-03-28,T-Shirt - Basic,Books,51.88,1,0.27,37.8724,PayPal,Pending,Australia,Toronto,36.0,Tablet
ORD008429,CUST9969,2025-09-05,2025-01-10,Running Shoes - Premium,Fashion,107.28,3,0.1,289.65600000000006,Credit Card,Delivered,India,Sao Paulo,23.0,Mobile
ORD003581,CUST7878,2025-10-06,2025-04-16,iPhone 16 - Premium,Electronics,110.58,2,0.28,159.2352,Credit Card,Delivered,UK,Berlin,24.0,Mobile
ORD003718,CUST8887,2025-11-15,2024-11-16,Running Shoes - Premium,Books,23.86,1,0.11,21.2354,PayPal,Pending,Australia,London,47.0,Desktop
ORD003064,CUST7904,2025-09-13,2025-04-05,iPhone 16 - Premium,Sports,142.61,3,0.25,320.87250000000006,Credit Card,Delivered,Australia,London,56.0,Mobile
ORD002996,CUST4164,2025-01-21,2024-02-09,iPhone 16 - Premium,Sports,101.27,1,0.26,74.93979999999999,Bank Transfer,Delivered,USA,Paris,31.0,Desktop
ORD006863,CUST1375,2025-08-30,2025-07-09,T-Shirt - Pro,Electronics,611.58,3,0.14,1577.8764,Bank Transfer,Pending,Germany,London,19.0,Mobile
ORD006958,CUST4331,2025-09-14,2025-08-12,iPhone 16 - Basic,Electronics,134.2,2,0.2,214.72,Credit Card,Delivered,India,Paris,39.0,Mobile
ORD005348,CUST6880,2025-11-24,2025-03-20,iPhone 16 - Basic,Home & Garden,613.94,1,0.19,497.29140000000007,Credit Card,Delivered,USA,Mumbai,36.0,Desktop
ORD008457,CUST4100,2025-06-20,2025-04-24,T-Shirt - Pro,Electronics,251.8,3,0.23,581.6580000000001,PayPal,Cancelled,Germany,Toronto,29.0,Desktop
ORD003623,CUST2431,2025-06-17,2024-12-12,Coffee Maker - Premium,Books,2659.12,2,0.29,3775.9503999999997,Credit Card,Delivered,Brazil,Sydney,30.0,Tablet
ORD008932,CUST9729,2025-10-11,2025-02-24,iPhone 16 - Basic,Sports,210.66,2,0.07,391.82759999999996,PayPal,Delivered,Germany,Sydney,18.0,Desktop
ORD000571,CUST7683,2025-08-12,2024-11-18,T-Shirt - Premium,Home & Garden,98.58,2,0.3,138.012,Bank Transfer,Cancelled,Australia,Sydney,37.0,Mobile
ORD007954,CUST3750,2025-02-25,2024-10-14,T-Shirt - Basic,Fashion,210.8,4,0.06,792.608,Credit Card,Delivered,France,Toronto,31.0,Tablet
ORD002897,CUST9742,2025-12-09,2025-06-08,T-Shirt - Premium,Fashion,30.1,1,0.12,26.488000000000003,PayPal,Delivered,India,Paris,27.0,Desktop
ORD008072,CUST7879,2025-12-28,2025-11-14,Coffee Maker - Basic,Sports,164.38,4,0.14,565.4671999999999,PayPal,Delivered,Canada,Mumbai,38.0,Mobile
ORD009883,CUST5179,2025-10-04,2025-04-24,iPhone 16 - Premium,Home & Garden,128.42,3,0.2,308.208,Credit Card,Pending,UK,Berlin,27.0,Desktop
ORD001395,CUST9577,2025-09-30,2024-12-09,Coffee Maker - Pro,Books,229.0,2,0.02,448.84,PayPal,Cancelled,Germany,London,,Mobile
ORD004965,CUST8067,2025-01-18,2024-09-13,Coffee Maker - Basic,Fashion,132.03,4,0.18,433.05840000000006,Credit Card,Delivered,Canada,Toronto,57.0,Desktop
ORD004814,CUST1415,2025-10-28,2025-05-03,iPhone 16 - Premium,Electronics,1355.38,1,0.09,1233.3958000000002,Bank Transfer,Delivered,Brazil,London,23.0,Mobile
ORD002841,CUST7007,2025-11-27,2025-06-05,T-Shirt - Basic,Books,46.54,2,0.18,76.32560000000001,Bank Transfer,Delivered,Germany,Mumbai,33.0,Mobile
ORD009420,CUST3224,2025-03-23,2024-11-29,T-Shirt - Premium,Home & Garden,180.36,1,0.18,147.89520000000002,PayPal,Delivered,Brazil,Sydney,25.0,Mobile
ORD009782,CUST9263,2025-12-29,2025-05-06,Novel - Premium,Home & Garden,115.5,4,0.08,425.04,Credit Card,Delivered,UK,Toronto,20.0,Desktop
ORD003920,CUST1375,2025-05-25,2025-01-18,Running Shoes - Basic,Fashion,77.46,2,0.29,109.99319999999999,PayPal,Delivered,France,New York,32.0,Mobile
ORD000591,CUST4558,2025-03-03,2024-08-11,Running Shoes - Pro,Books,796.08,3,0.09,2173.2984,Credit Card,Delivered,USA,New York,33.0,Mobile
ORD005371,CUST2348,2025-04-04,2025-02-17,T-Shirt - Basic,Electronics,388.17,2,0.3,543.438,Credit Card,Delivered,Australia,Paris,42.0,Mobile
ORD003563,CUST1559,2025-04-18,2024-05-26,Coffee Maker - Premium,Home & Garden,183.31,1,0.19,148.4811,PayPal,Delivered,Canada,Paris,26.0,Mobile
ORD006878,CUST7407,2025-11-14,2025-04-13,Novel - Basic,Fashion,228.74,1,0.03,221.8778,PayPal,Delivered,UK,Toronto,33.0,Desktop
ORD004541,CUST7363,2025-03-25,2025-01-14,Novel - Pro,Fashion,153.1,2,0.14,263.332,Credit Card,Delivered,Canada,Berlin,,Mobile
ORD006417,CUST2272,2025-02-27,2025-01-28,Coffee Maker - Basic,Sports,324.05,1,0.06,304.60699999999997,Credit Card,Delivered,USA,Mumbai,29.0,Mobile
ORD003768,CUST4883,2025-06-14,2024-09-10,Novel - Premium,Home & Garden,294.56,1,0.03,285.7232,PayPal,Pending,Germany,Sydney,31.0,Mobile
ORD003161,CUST2513,2025-10-30,2025-09-04,T-Shirt - Pro,Fashion,68.05,2,0.18,111.602,Credit Card,Delivered,India,New York,,Desktop
ORD006645,CUST8120,2025-12-17,2025-08-31,Running Shoes - Pro,Fashion,278.99,3,0.12,736.5336,PayPal,Delivered,Brazil,Sao Paulo,42.0,Mobile
ORD005508,CUST4392,2025-09-23,2025-05-04,Novel - Premium,Fashion,561.93,5,0.27,2051.0444999999995,PayPal,Cancelled,France,Sydney,30.0,Desktop
ORD000829,CUST8922,2025-07-12,2024-09-21,T-Shirt - Premium,Books,133.98,1,0.15,113.88299999999998,Credit Card,Delivered,France,Toronto,51.0,Desktop
ORD003329,CUST2612,2025-05-10,2025-01-14,Running Shoes - Pro,Fashion,324.76,3,0.18,798.9096000000001,Credit Card,Delivered,Australia,Paris,35.0,Tablet
ORD004589,CUST6359,2025-11-16,2025-03-08,Running Shoes - Pro,Home & Garden,322.29,2,0.25,483.43500000000006,Bank Transfer,Delivered,Australia,Sao Paulo,48.0,Mobile
ORD000352,CUST9492,2025-10-20,2025-09-12,Novel - Basic,Home & Garden,70.62,5,0.14,303.666,Credit Card,Pending,USA,Sao Paulo,30.0,Mobile
ORD000256,CUST3338,2025-06-10,2025-02-07,Novel - Pro,Electronics,101.89,4,0.2,326.048,Credit Card,Delivered,UK,London,37.0,Mobile
ORD009080,CUST8779,2025-12-29,2025-11-04,Running Shoes - Basic,Books,153.89,3,0.24,350.8692,Bank Transfer,Delivered,France,Berlin,39.0,Tablet
ORD005687,CUST4266,2025-08-04,2025-05-10,Novel - Premium,Sports,2100.6,2,0.23,3234.924,Bank Transfer,Delivered,USA,Mumbai,47.0,Desktop
ORD000588,CUST7187,2025-05-03,2024-11-27,Running Shoes - Pro,Books,57.83,1,0.18,47.4206,PayPal,Delivered,UK,New York,32.0,Desktop
ORD008123,CUST3191,2025-07-06,2025-05-25,T-Shirt - Basic,Books,245.22,1,0.15,208.43699999999998,Credit Card,Pending,Canada,Berlin,18.0,Desktop
ORD009795,CUST6366,2025-04-27,2025-02-08,Coffee Maker - Premium,Home & Garden,80.22,4,0.17,266.3304,Credit Card,Delivered,Brazil,New York,62.0,
ORD005643,CUST3657,2025-06-27,2024-11-01,Novel - Premium,Books,384.85,1,0.12,338.668,PayPal,Cancelled,India,New York,21.0,Desktop
ORD001432,CUST1227,2025-11-16,2025-03-31,Novel - Basic,Home & Garden,41.35,1,0.05,39.2825,Credit Card,Pending,Germany,Toronto,38.0,Tablet
ORD007181,CUST4318,2025-04-27,2024-09-22,Running Shoes - Premium,Sports,210.18,3,0.17,523.3481999999999,Credit Card,Cancelled,USA,London,35.0,Mobile
ORD004494,CUST3633,2025-06-15,2025-04-25,Novel - Basic,Electronics,264.04,1,0.12,232.35520000000002,Credit Card,Delivered,Brazil,Paris,52.0,Mobile
ORD000835,CUST4780,2025-02-17,2024-05-23,Novel - Pro,Fashion,176.95,1,0.01,175.1805,Bank Transfer,Delivered,USA,New York,41.0,Mobile
ORD003406,CUST8116,2025-10-23,2025-09-22,T-Shirt - Pro,Fashion,62.81,2,0.2,100.49600000000001,Credit Card,Delivered,France,London,29.0,Mobile
ORD002035,CUST2362,2025-03-07,2024-09-10,iPhone 16 - Basic,Books,117.25,3,0.04,337.68,PayPal,Delivered,Germany,Mumbai,32.0,Desktop
ORD009218,CUST3461,2025-05-20,2025-04-14,iPhone 16 - Basic,Fashion,243.15,4,0.19,787.806,Credit Card,Delivered,Canada,Paris,32.0,Desktop
ORD006570,CUST4428,2025-09-04,2025-01-09,Coffee Maker - Premium,Electronics,118.64,1,0.24,90.1664,Credit Card,Cancelled,UK,London,36.0,Desktop
ORD003389,CUST2631,2025-04-16,2025-01-31,Running Shoes - Pro,Home & Garden,172.93,4,,546.4588,PayPal,Cancelled,Germany,Sao Paulo,53.0,Desktop
ORD000893,CUST5609,2025-04-09,2024-09-20,Running Shoes - Pro,Books,130.17,1,0.16,109.34279999999998,Bank Transfer,Delivered,USA,Sao Paulo,44.0,Tablet
ORD008894,CUST6750,2025-04-09,2024-08-04,Novel - Basic,Fashion,74.12,5,0.09,337.24600000000004,Bank Transfer,Pending,Brazil,Sao Paulo,,Mobile
ORD002413,CUST5673,2025-09-24,2025-07-16,T-Shirt - Basic,Electronics,527.99,2,0.24,802.5448,PayPal,Pending,India,Toronto,23.0,Desktop
ORD008898,CUST9210,2025-07-04,2024-09-07,Coffee Maker - Basic,Home & Garden,26.06,1,0.02,25.5388,Bank Transfer,Delivered,Canada,Sydney,32.0,Mobile
ORD004160,CUST5059,2025-01-05,2024-05-08,Coffee Maker - Pro,Electronics,46.59,1,0.12,40.9992,Bank Transfer,Delivered,USA,Paris,,Desktop
ORD008925,CUST3852,2025-07-21,2025-03-12,Running Shoes - Pro,Electronics,418.56,1,0.2,334.848,Credit Card,Delivered,Australia,New York,48.0,Desktop
ORD006629,CUST8312,2025-04-05,2024-12-20,iPhone 16 - Pro,Home & Garden,313.8,1,,282.42,Credit Card,Cancelled,UK,Mumbai,32.0,
ORD009802,CUST9159,2025-06-04,2025-03-29,Running Shoes - Basic,Electronics,24.54,3,0.1,66.25800000000001,PayPal,Delivered,Brazil,New York,43.0,Mobile
ORD007650,CUST4488,2025-04-10,2024-10-29,T-Shirt - Pro,Sports,508.84,2,0.21,803.9672,Credit Card,Pending,Germany,Sydney,41.0,Desktop
ORD002445,CUST5150,2025-02-24,2024-06-14,T-Shirt - Basic,Electronics,395.08,1,0.05,375.32599999999996,PayPal,Returned,Canada,Toronto,46.0,Desktop
ORD008183,CUST2039,2025-05-13,2024-06-23,iPhone 16 - Pro,Electronics,141.04,4,0.22,440.0448,Bank Transfer,Returned,India,Mumbai,35.0,Mobile
ORD003363,CUST7004,2025-09-20,2024-11-23,iPhone 16 - Premium,Fashion,28.74,3,0.25,64.66499999999999,PayPal,Delivered,Canada,New York,50.0,Mobile
ORD004583,CUST8711,2025-06-13,2025-04-01,Novel - Premium,Fashion,242.36,1,0.27,176.9228,Credit Card,Cancelled,Germany,Sao Paulo,18.0,Mobile
ORD007057,CUST1644,2025-12-30,2025-08-09,iPhone 16 - Pro,Fashion,117.18,1,0.11,104.29020000000001,PayPal,Delivered,Brazil,Paris,32.0,Mobile
ORD007123,CUST2072,2025-07-09,2024-08-25,iPhone 16 - Premium,Electronics,109.07,1,0.01,107.9793,Credit Card,Delivered,USA,Paris,19.0,Mobile
ORD004533,CUST8439,2025-09-24,2024-11-10,iPhone 16 - Basic,Electronics,200.74,3,0.07,560.0646,Cash,Delivered,Canada,Paris,32.0,Desktop
ORD006652,CUST8220,2025-08-07,2024-08-27,Coffee Maker - Pro,Electronics,83.86,1,0.09,76.3126,PayPal,Cancelled,Australia,Berlin,23.0,Desktop
ORD008742,CUST3882,2025-07-05,2025-02-09,T-Shirt - Premium,Fashion,1094.69,3,,2889.9816,Credit Card,Delivered,Germany,Paris,24.0,Desktop
ORD004899,CUST7753,2025-09-07,2025-01-25,Novel - Pro,Electronics,496.09,1,0.23,381.9893,PayPal,Delivered,Australia,London,29.0,Mobile
ORD007581,CUST7381,2025-06-23,2025-01-19,T-Shirt - Pro,Fashion,70.68,1,0.06,66.4392,PayPal,Delivered,Germany,Berlin,50.0,Mobile
ORD006040,CUST7889,2025-01-31,2024-03-05,iPhone 16 - Premium,Fashion,131.66,4,0.14,452.9104,Credit Card,Delivered,USA,Mumbai,18.0,Desktop
ORD004977,CUST2334,2025-08-16,2025-01-06,Coffee Maker - Pro,Fashion,364.76,3,0.2,875.424,PayPal,Pending,France,London,44.0,Mobile
ORD009757,CUST5629,2025-06-26,2025-05-25,Coffee Maker - Basic,Electronics,90.49,1,0.22,70.5822,PayPal,Delivered,France,New York,45.0,Mobile
ORD009554,CUST1358,2025-09-11,2025-04-04,iPhone 16 - Pro,Fashion,436.47,5,,1593.1155000000003,Credit Card,Delivered,Brazil,Sydney,25.0,Mobile
ORD001404,CUST2184,2025-09-03,2025-06-26,T-Shirt - Basic,Fashion,504.43,1,0.01,499.3857,Credit Card,Delivered,Australia,Mumbai,21.0,Desktop
ORD002614,CUST6459,2025-12-05,2024-12-08,iPhone 16 - Pro,Electronics,15.65,2,,26.918,Bank Transfer,Delivered,Canada,Toronto,36.0,Tablet
ORD003034,CUST6369,2025-03-16,2025-01-01,iPhone 16 - Basic,Electronics,52.2,1,0.15,44.370000000000005,Credit Card,Delivered,Germany,Paris,34.0,Mobile
ORD007392,CUST8259,2025-03-14,2024-09-04,Novel - Basic,Books,234.35,5,0.28,843.66,PayPal,Delivered,Germany,Mumbai,38.0,Mobile
ORD004722,CUST8126,2025-08-08,2025-01-13,iPhone 16 - Premium,Electronics,89.03,7,0.16,523.4964,PayPal,Delivered,USA,Toronto,35.0,Mobile
ORD000662,CUST4053,2025-05-14,2024-07-28,Novel - Premium,Electronics,256.42,1,0.23,197.44340000000003,PayPal,Delivered,UK,Toronto,39.0,Desktop
ORD006992,CUST7905,2025-07-19,2024-12-29,Running Shoes - Premium,Fashion,402.09,2,0.09,731.8038,Bank Transfer,Delivered,Brazil,Mumbai,,Mobile
ORD006443,CUST4380,2025-10-01,2025-03-11,iPhone 16 - Basic,Electronics,443.35,2,0.3,620.6899999999999,Credit Card,Delivered,Australia,Sydney,42.0,Mobile
ORD000623,CUST5311,2025-12-04,2025-09-10,Novel - Pro,Home & Garden,41.13,2,0.08,75.67920000000001,Credit Card,Delivered,France,Berlin,30.0,Desktop
ORD007088,CUST3499,2025-01-10,2024-07-13,Coffee Maker - Basic,Electronics,77.83,2,0.29,110.51859999999999,Credit Card,Cancelled,Australia,Sao Paulo,36.0,Desktop
ORD000899,CUST9967,2025-01-03,2024-02-23,Novel - Basic,Electronics,223.48,1,0.02,219.01039999999998,PayPal,Returned,France,,18.0,Tablet
ORD005429,CUST6847,2025-08-04,2024-08-30,Running Shoes - Basic,Books,182.73,1,0.07,169.9389,PayPal,Delivered,Brazil,,34.0,Desktop
ORD005209,CUST5638,2025-07-29,2024-10-06,Coffee Maker - Premium,Electronics,112.75,4,0.2,360.8,Credit Card,Pending,France,Mumbai,41.0,Mobile
ORD003874,CUST6079,2025-03-28,2025-01-29,iPhone 16 - Premium,Books,179.15,2,0.16,300.972,Bank Transfer,Delivered,Canada,Toronto,19.0,Tablet
ORD004609,CUST4812,2025-04-29,2024-10-01,T-Shirt - Basic,Fashion,36.14,2,0.13,62.8836,Credit Card,Delivered,Australia,Toronto,20.0,Mobile
ORD007662,CUST4493,2025-06-19,2024-06-26,Coffee Maker - Pro,Fashion,110.84,3,0.14,285.9672,Credit Card,Delivered,Brazil,London,28.0,Mobile
ORD007602,CUST8217,2025-05-29,2024-06-03,Running Shoes - Basic,Home & Garden,1665.61,2,0.05,3164.6589999999997,PayPal,Cancelled,Brazil,Toronto,41.0,Mobile
ORD002648,CUST7208,2025-04-25,2024-07-23,T-Shirt - Basic,Electronics,169.64,4,0.18,556.4192,Bank Transfer,Pending,UK,Paris,34.0,Mobile
ORD007742,CUST1505,2025-08-16,2025-06-01,Novel - Pro,Electronics,275.58,1,0.19,223.2198,Credit Card,Delivered,Australia,Paris,18.0,Mobile
ORD009717,CUST6137,2025-06-05,2024-08-09,Novel - Premium,Electronics,172.05,1,,158.28600000000003,Credit Card,Delivered,France,Berlin,46.0,Mobile
ORD004370,CUST9283,2025-11-18,2025-07-01,Coffee Maker - Basic,Books,9.02,1,0.04,8.659199999999998,Bank Transfer,Delivered,Canada,New York,18.0,Mobile
ORD001740,CUST7045,2025-02-14,2024-10-06,iPhone 16 - Premium,Electronics,41.43,2,0.12,72.9168,Credit Card,Pending,UK,Sao Paulo,20.0,Mobile
ORD000317,CUST1257,2025-02-06,2024-09-22,iPhone 16 - Basic,Fashion,401.33,2,0.02,786.6067999999999,PayPal,Delivered,UK,New York,28.0,Tablet
ORD007047,CUST2078,2025-02-17,2024-06-18,Novel - Premium,Home & Garden,208.16,2,0.26,308.0768,Bank Transfer,Delivered,India,Sydney,29.0,Mobile
ORD007578,CUST4821,2025-01-16,2024-09-15,Coffee Maker - Basic,Electronics,104.07,2,0.01,206.05859999999998,Credit Card,Delivered,UK,London,25.0,Desktop
ORD003859,CUST7907,2025-08-31,2024-12-15,Novel - Premium,Fashion,201.52,1,0.09,183.38320000000002,Credit Card,Returned,Brazil,Sao Paulo,34.0,Desktop
ORD003362,CUST9733,2025-04-02,2024-07-27,Coffee Maker - Premium,Fashion,84.96,3,0.19,206.4528,Credit Card,Delivered,Australia,New York,32.0,Tablet
ORD006702,CUST2161,2025-04-03,2024-05-29,Coffee Maker - Pro,Electronics,88.12,2,0.19,142.7544,Bank Transfer,Delivered,India,Sao Paulo,27.0,Desktop
ORD003930,CUST8754,2025-09-10,2025-06-20,Novel - Basic,Home & Garden,180.17,3,0.15,459.4335,Credit Card,Delivered,India,Toronto,25.0,
ORD008513,CUST6456,2025-05-20,2024-08-20,Novel - Basic,Sports,55.15,1,0.2,44.120000000000005,PayPal,Delivered,USA,Toronto,33.0,Desktop
ORD006145,CUST1524,2025-08-10,2025-07-10,T-Shirt - Premium,Fashion,659.62,7,0.18,3786.2188000000006,Credit Card,Returned,USA,Mumbai,24.0,Mobile
ORD002674,CUST5492,2025-08-02,2025-01-04,T-Shirt - Basic,Electronics,175.15,1,0.08,161.138,Bank Transfer,Delivered,UK,New York,26.0,Mobile
ORD004400,CUST6689,2025-05-13,2025-01-15,Novel - Basic,Electronics,116.74,2,0.0,233.48,Credit Card,Delivered,UK,London,27.0,Desktop
ORD003626,CUST8235,2025-09-03,2024-09-21,Running Shoes - Pro,Fashion,147.34,4,0.14,506.8496,PayPal,Cancelled,India,London,19.0,Desktop
ORD006250,CUST2681,2025-03-15,2025-01-17,iPhone 16 - Pro,Electronics,2385.27,1,0.14,2051.3322,Bank Transfer,Pending,Australia,Paris,23.0,Mobile
ORD007945,CUST6904,2025-07-18,2024-09-16,iPhone 16 - Premium,Fashion,55.25,1,0.17,45.857499999999995,Bank Transfer,Delivered,UK,New York,18.0,Mobile
ORD005993,CUST4826,2025-10-12,2025-03-07,Running Shoes - Premium,Sports,226.83,1,0.05,215.4885,Bank Transfer,Delivered,Canada,Sao Paulo,46.0,Mobile
ORD003654,CUST7048,2025-03-10,2024-08-03,T-Shirt - Premium,Home & Garden,144.02,1,0.06,135.3788,Credit Card,Delivered,France,Sao Paulo,40.0,Mobile
ORD007577,CUST4732,2025-06-22,2025-01-02,iPhone 16 - Premium,Electronics,127.8,2,0.21,201.924,Credit Card,Returned,Brazil,Berlin,18.0,Mobile
ORD007085,CUST7280,2025-09-08,2025-02-18,T-Shirt - Premium,Home & Garden,382.89,1,0.06,359.91659999999996,Bank Transfer,Delivered,France,Sydney,18.0,Desktop
ORD008646,CUST6083,2025-10-28,2025-05-17,T-Shirt - Pro,Fashion,686.93,5,0.0,3434.6499999999996,PayPal,Cancelled,India,Berlin,23.0,Mobile
ORD001820,CUST1852,2025-10-24,2025-08-06,Novel - Pro,Fashion,168.61,6,0.09,920.6106000000001,PayPal,Pending,UK,Toronto,37.0,Mobile
ORD000358,CUST1068,2025-05-21,2024-10-31,Running Shoes - Pro,Fashion,17.83,2,0.15,30.310999999999996,Credit Card,Delivered,Brazil,Berlin,51.0,Desktop
ORD008872,CUST6065,2025-02-10,2024-04-19,T-Shirt - Basic,Fashion,217.15,2,0.23,334.411,Bank Transfer,Delivered,France,Sydney,48.0,Tablet
ORD001420,CUST8692,2025-07-31,2025-06-13,T-Shirt - Premium,Fashion,379.67,2,,675.8126000000001,Bank Transfer,Delivered,USA,Paris,34.0,Mobile
ORD002207,CUST8676,2025-12-22,2025-08-22,Running Shoes - Pro,Books,14.23,3,0.24,32.4444,Credit Card,Delivered,UK,Paris,35.0,Desktop
ORD000156,CUST2225,2025-04-05,2024-06-22,iPhone 16 - Basic,Fashion,68.92,5,0.23,265.34200000000004,Credit Card,Delivered,India,Paris,31.0,Mobile
ORD008335,CUST1285,2025-07-30,2025-03-25,Coffee Maker - Pro,Fashion,286.24,3,0.18,704.1504000000001,Credit Card,Delivered,France,,38.0,Mobile
ORD001381,CUST9097,2025-08-17,2024-10-02,Novel - Basic,Fashion,152.23,1,0.02,149.1854,Credit Card,Delivered,Australia,Sydney,42.0,Desktop
ORD004001,CUST1505,2025-01-07,2024-01-24,iPhone 16 - Basic,Electronics,65.51,2,0.21,103.50580000000001,PayPal,Delivered,Canada,London,48.0,Mobile
ORD002963,CUST5999,2025-03-27,2025-02-14,iPhone 16 - Premium,Books,566.49,4,0.22,1767.4488000000001,PayPal,Cancelled,Brazil,Mumbai,34.0,Desktop
ORD000389,CUST9253,2025-12-11,2025-08-21,iPhone 16 - Pro,Books,118.65,1,,91.3605,PayPal,Delivered,USA,Mumbai,48.0,Desktop
ORD004804,CUST8202,2025-08-12,2025-02-09,T-Shirt - Basic,Electronics,112.33,2,0.13,195.4542,Credit Card,Delivered,UK,Toronto,28.0,Desktop
ORD001589,CUST9437,2025-01-07,2024-10-17,Running Shoes - Pro,Books,319.95,1,0.1,287.955,PayPal,Cancelled,France,Toronto,32.0,Mobile
ORD002336,CUST3021,2025-04-02,2024-12-24,Coffee Maker - Basic,Electronics,80.06,1,0.0,80.06,Cash,Delivered,Canada,London,42.0,Desktop
ORD001628,CUST8579,2025-12-06,2025-07-21,T-Shirt - Pro,Fashion,191.84,4,0.07,713.6447999999999,PayPal,Pending,USA,Mumbai,39.0,
